group	fill
1	#F3F1F8
2	#F6F5FA
3	#FAFAFD
4	#FFFFFF
5	#FDF9F9
6	#FAF4F3
7	#F8EEED
8	#F6EAE8
9	#F3E5E3
10	#F1E0DE
11	#EFDBD8
12	#ECD5D2
13	#E9D0CC
14	#E7CAC6
15	#E4C4C0
16	#E1BEBA
17	#DEB9B4
18	#DBB2AD
19	#D7ACA7
20	#D4A5A0
21	#D1A09A
22	#CF9D97
23	#CD9A94
24	#CC9791
25	#C9938C
26	#C78E87
27	#C48983
28	#C1857E
29	#BF817A
30	#BC7C75
31	#EAE7F3
32	#EDEAF5
33	#F1EFF8
34	#F6F5FA
35	#FBFAFD
36	#FFFFFF
37	#FDFAFA
38	#FBF5F5
39	#F9F0EF
40	#F6EBEA
41	#F4E6E5
42	#F2E1DF
43	#EFDBD8
44	#ECD5D2
45	#E9CFCC
46	#E6CAC6
47	#E4C4C0
48	#E0BDB9
49	#DDB7B2
50	#DAB0AB
51	#D6AAA4
52	#D3A59F
53	#D2A29C
54	#D09F99
55	#CE9B95
56	#CC9791
57	#C9938C
58	#C78F88
59	#C48A83
60	#C1847D
61	#E1DDEF
62	#E4E0F0
63	#E8E5F3
64	#EDEAF5
65	#F1EFF7
66	#F5F4FA
67	#F9F8FC
68	#FDFDFE
69	#FEFCFB
70	#FBF6F6
71	#F9F1F0
72	#F7ECEB
73	#F4E6E5
74	#F1E0DE
75	#EFDBD8
76	#ECD5D2
77	#E9CFCB
78	#E6C8C5
79	#E3C2BE
80	#DFBBB7
81	#DCB5B0
82	#D8AEA9
83	#D6A9A4
84	#D4A6A0
85	#D2A39D
86	#D1A09A
87	#CF9D97
88	#CC9892
89	#C9938C
90	#C58B85
91	#D8D3EA
92	#DBD6EB
93	#DFDBEE
94	#E4E0F0
95	#E8E4F2
96	#ECE9F5
97	#F0EEF7
98	#F4F3F9
99	#F9F8FC
100	#FDFDFE
101	#FEFCFC
102	#FCF7F6
103	#F9F2F1
104	#F7ECEA
105	#F4E6E4
106	#F1E0DE
107	#EEDAD7
108	#EBD3D0
109	#E8CDC9
110	#E5C6C2
111	#E2C0BB
112	#DEB9B4
113	#DBB3AD
114	#D8AEA8
115	#D7ABA5
116	#D5A8A2
117	#D3A59F
118	#D1A19B
119	#CE9A94
120	#C9928C
121	#CFC9E5
122	#D2CCE7
123	#D6D1E9
124	#DAD5EB
125	#DFDAED
126	#E3DFF0
127	#E7E4F2
128	#EBE9F4
129	#F0EDF7
130	#F4F2F9
131	#F8F7FB
132	#FCFCFE
133	#FEFDFD
134	#FCF7F7
135	#F9F1F0
136	#F6EBEA
137	#F4E5E4
138	#F1DFDC
139	#EDD8D5
140	#EAD1CE
141	#E7CBC7
142	#E4C4C0
143	#E0BDB9
144	#DDB7B2
145	#DBB2AD
146	#D9B0AA
147	#D7ACA7
148	#D5A8A2
149	#D2A19C
150	#CD9892
151	#C7C0E1
152	#CAC3E2
153	#CDC7E4
154	#D1CBE6
155	#D5D0E8
156	#DAD5EB
157	#DED9ED
158	#E2DEEF
159	#E7E3F2
160	#EBE8F4
161	#EFEDF6
162	#F3F2F9
163	#F8F7FB
164	#FCFBFD
165	#FEFDFD
166	#FBF7F6
167	#F9F1F0
168	#F6EAE8
169	#F3E3E1
170	#F0DCDA
171	#ECD6D3
172	#E9CFCC
173	#E6C9C5
174	#E3C2BE
