group	fill
1	#DCD7EC
2	#E0DCEE
3	#E6E3F2
4	#EDEBF5
5	#F4F3F9
6	#FBFAFD
7	#FEFDFC
8	#FBF6F5
9	#F8EEED
10	#F5E7E6
11	#F1E0DE
12	#EED9D6
13	#EAD0CD
14	#E6C8C4
15	#E1BFBB
16	#DDB7B2
17	#D9B0AA
18	#D5A9A3
19	#D2A29C
20	#CE9B95
21	#CC9791
22	#C9918B
23	#C48982
24	#BE8079
25	#B8756E
26	#B16A63
27	#A95E57
28	#A2534D
29	#9A4842
30	#933C37
31	#D5CFE8
32	#D8D3EA
33	#DFDAED
34	#E6E2F1
35	#ECEAF5
36	#F3F1F8
37	#F8F7FB
38	#FEFEFF
39	#FCF9F8
40	#F9F2F1
41	#F6EBE9
42	#F3E4E2
43	#EFDBD9
44	#EBD2CF
45	#E7CAC6
46	#E2C1BD
47	#DFBAB5
48	#DBB3AE
49	#D7ABA6
50	#D3A49E
51	#CF9D97
52	#CB9690
53	#C68D87
54	#C1857E
55	#BC7C75
56	#B6726A
57	#AE665F
58	#A75B54
59	#A05049
60	#98443E
61	#CEC7E4
62	#D1CBE6
63	#D7D2E9
64	#DED9ED
65	#E4E1F0
66	#EAE7F4
67	#F0EDF7
68	#F5F4FA
69	#FBFBFD
70	#FEFCFC
71	#FAF4F4
72	#F7EDEB
73	#F4E5E3
74	#EFDCDA
75	#EBD3D0
76	#E8CCC8
77	#E4C4C0
78	#E0BDB9
79	#DCB5B0
80	#D8ACA7
81	#D3A39D
82	#CD9A94
83	#C9928B
84	#C48982
85	#BF8079
86	#B97871
87	#B36E67
88	#AC635C
89	#A55751
90	#9C4A44
91	#C7BFE0
92	#CAC3E2
93	#CFC9E5
94	#D6D0E9
95	#DCD7EC
96	#E2DEEF
97	#E8E4F2
98	#EEEBF6
99	#F4F2F9
100	#FAF9FC
101	#FEFDFD
102	#FBF6F5
103	#F8EEED
104	#F4E6E4
105	#F0DEDB
106	#EDD6D3
107	#E9CFCC
108	#E5C7C3
109	#E1BEBA
110	#DCB5B0
111	#D6AAA4
112	#D09F99
113	#CB9690
114	#C68E87
115	#C1857E
116	#BC7C75
117	#B7746D
118	#B16B63
119	#A95E57
120	#A0514A
121	#C0B8DD
122	#C3BCDE
123	#C8C1E1
124	#CEC8E4
125	#D4CEE8
126	#DAD5EB
127	#E0DCEE
128	#E6E3F2
129	#EDEAF5
130	#F3F1F8
131	#F9F8FC
132	#FFFFFF
133	#FCF7F7
134	#F8F0EF
135	#F5E8E7
136	#F2E1DF
137	#EED9D7
138	#EAD1CD
139	#E6C8C4
140	#E0BDB8
141	#DAB0AB
142	#D4A59F
143	#CE9A94
144	#C9928C
145	#C48983
146	#BF817A
147	#BA7871
148	#B46F68
149	#AE655E
150	#A65952
151	#BAB1D9
152	#BDB5DB
153	#C0B9DD
154	#C6BFE0
155	#CCC6E4
156	#D3CDE7
157	#D9D4EA
158	#DFDBEE
159	#E5E2F1
160	#EBE9F4
161	#F2F0F8
162	#F8F7FB
163	#FEFEFE
164	#FDFAF9
165	#FAF3F2
166	#F7ECEA
167	#F3E3E1
168	#EFDAD8
169	#EAD0CD
170	#E4C4C0
171	#DDB8B3
