group	fill
1	#F6EBEA
2	#F5E8E7
3	#F4E5E3
4	#F2E1DF
5	#F0DEDB
6	#EEDAD7
7	#EDD7D4
8	#EBD3D0
9	#EAD0CD
10	#E8CDCA
11	#E7CAC6
12	#E5C6C2
13	#E3C2BE
14	#E1BEBA
15	#DFBAB5
16	#DDB6B1
17	#DBB2AD
18	#D8ADA7
19	#D4A6A1
20	#D1A09A
21	#CE9B95
22	#CC9891
23	#CA958E
24	#C9928B
25	#C78E87
26	#C48A83
27	#C2867F
28	#BF827B
29	#BD7E77
30	#BA7A73
31	#FCF8F7
32	#FBF5F5
33	#F9F2F1
34	#F8EEED
35	#F6EAE9
36	#F4E7E5
37	#F3E4E2
38	#F1E1DE
39	#F0DDDB
40	#EEDAD7
41	#EDD7D4
42	#EBD3D0
43	#E9CFCC
44	#E7CBC7
45	#E5C7C3
46	#E3C3BF
47	#E1BFBB
48	#DEB9B4
49	#DBB3AE
50	#D8ADA7
51	#D4A7A1
52	#D1A09A
53	#CF9D97
54	#CE9A94
55	#CC9791
56	#CA938D
57	#C78F89
58	#C58B85
59	#C38781
60	#C0827B
61	#FAFAFD
62	#FCFCFE
63	#FFFFFF
64	#FDFBFB
65	#FCF7F7
66	#FAF4F3
67	#F9F1F0
68	#F7EEEC
69	#F6EAE9
70	#F4E7E5
71	#F3E3E1
72	#F1E0DE
73	#EFDCD9
74	#EDD8D5
75	#EBD4D1
76	#EAD0CC
77	#E8CCC8
78	#E4C5C1
79	#E1BFBB
80	#DEB9B4
81	#DBB3AE
82	#D8ADA7
83	#D4A7A1
84	#D2A39D
85	#D1A09A
86	#CF9D96
87	#CD9993
88	#CB958F
89	#C8908A
90	#C58B85
91	#F0EEF7
92	#F2F0F8
93	#F5F3F9
94	#F8F7FB
95	#FAFAFD
96	#FDFDFE
97	#FEFEFE
98	#FDFAFA
99	#FCF7F6
100	#FAF3F3
101	#F9F0EF
102	#F7EDEB
103	#F5E9E7
104	#F3E5E3
105	#F2E1DF
106	#F0DDDA
107	#EED8D5
108	#EBD2CF
109	#E8CCC8
110	#E4C5C1
111	#E1BFBB
112	#DEB9B4
113	#DBB3AE
114	#D8ADA7
115	#D5A8A2
116	#D3A59F
117	#D2A29C
118	#D09E98
119	#CD9993
120	#CA948E
121	#E6E2F1
122	#E8E4F2
123	#EAE7F4
124	#EDEBF5
125	#F0EEF7
126	#F3F1F8
127	#F5F4FA
128	#F8F7FB
129	#FBFBFD
130	#FEFEFE
131	#FEFDFD
132	#FDF9F9
133	#FBF6F5
134	#F9F2F1
135	#F8EEED
136	#F6EAE8
137	#F4E5E3
138	#F1DFDC
139	#EED8D6
140	#EBD2CF
141	#E8CCC8
142	#E4C6C2
143	#E1BFBB
144	#DEB9B4
145	#DBB3AE
146	#D8AEA8
147	#D6AAA5
148	#D4A6A0
149	#D2A29C
150	#CF9D96
151	#DCD7EC
152	#DED9ED
153	#E0DBEE
154	#E3DFF0
155	#E5E2F1
156	#E8E5F3
157	#EBE8F4
158	#EEEBF6
159	#F1EFF7
160	#F3F2F9
161	#F6F5FA
162	#F9F8FC
163	#FCFBFD
164	#FFFFFF
165	#FDFBFB
166	#FCF7F6
167	#F9F2F1
168	#F6EBEA
169	#F4E5E3
170	#F1DFDC
171	#EED8D6
172	#EBD2CF
173	#E8CCC8
174	#E5C6C2
175	#E1BFBB
176	#DEB9B5
177	#DBB3AE
178	#D8AEA8
179	#D6AAA4
180	#D2A39D
181	#D2CCE7
182	#D3CDE7
183	#D5D0E8
184	#D8D3EA
185	#DBD6EB
186	#DED9ED
187	#E0DCEE
188	#E3DFF0
189	#E6E3F1
190	#E9E6F3
191	#ECE9F5
192	#EFECF6
193	#F1EFF8
194	#F4F3F9
195	#F7F6FB
196	#FBFAFD
197	#FFFFFF
198	#FCF8F8
199	#F9F2F1
200	#F6EBEA
201	#F4E5E3
202	#F1DFDC
203	#EED8D6
204	#EBD2CF
205	#E8CCC8
206	#E4C5C1
207	#E1BEB9
208	#DDB7B2
209	#D9AFAA
210	#D5A7A2
211	#C8C1E1
212	#C9C2E2
213	#CBC4E3
214	#CEC7E4
215	#D0CAE6
216	#D3CDE7
217	#D6D0E9
218	#D9D4EA
219	#DCD7EC
220	#DEDAED
221	#E1DDEF
222	#E4E0F0
223	#E7E3F2
224	#EAE7F3
225	#ECEAF5
226	#F0EEF7
227	#F5F3F9
228	#FAF9FC
229	#FFFFFF
230	#FCF8F8
231	#F9F2F1
232	#F7ECEA
233	#F4E5E3
234	#F1DFDD
235	#EED8D5
236	#EAD1CE
237	#E6C9C6
238	#E2C0BC
239	#DCB6B1
240	#D7ACA7
241	#BDB5DB
242	#BFB7DC
243	#C0B9DD
244	#C3BCDE
245	#C6BFE0
246	#C9C2E1
247	#CBC5E3
248	#CEC8E5
249	#D1CBE6
250	#D4CEE8
251	#D7D1E9
252	#DAD4EB
253	#DCD8EC
254	#DFDBEE
255	#E2DEEF
256	#E5E1F1
257	#EAE7F4
258	#EFEDF6
259	#F4F3F9
260	#FAF9FC
261	#FFFFFF
262	#FCF8F8
263	#F9F2F1
264	#F6EBEA
265	#F3E4E2
266	#F0DDDA
267	#ECD4D1
268	#E6C9C5
269	#E0BCB8
270	#D9AEA9
271	#B3AAD6
272	#B4ACD6
273	#B6ADD7
274	#B9B0D9
275	#BBB3DA
276	#BEB6DC
277	#C1B9DD
278	#C4BCDF
279	#C7BFE0
280	#C9C3E2
281	#CCC6E3
282	#CFC9E5
283	#D2CCE6
284	#D5CFE8
285	#D7D2EA
286	#DAD5EB
287	#DFDBEE
288	#E5E1F1
289	#EAE7F4
290	#EFEDF6
291	#F4F3F9
292	#FAF9FC
293	#FFFFFF
294	#FCF8F7
295	#F9F0EF
296	#F5E8E6
297	#F0DDDA
298	#E9CECB
299	#E1BFBB
300	#DAB0AB
301	#A99FD0
302	#AAA1D1
303	#ACA2D2
304	#AEA5D3
305	#B1A8D4
306	#B4ABD6
307	#B7AED8
308	#B9B1D9
309	#BCB4DB
310	#BFB7DC
311	#C2BADE
312	#C5BDDF
313	#C7C0E1
314	#CAC3E2
315	#CDC7E4
316	#D0CAE5
317	#D5CFE8
318	#DAD5EB
319	#DFDBEE
320	#E4E1F1
321	#EAE7F3
322	#EFEDF6
323	#F5F3FA
324	#FBFBFD
325	#FEFCFC
326	#F8EFED
327	#F1DFDD
328	#EAD0CD
329	#E2C1BD
330	#DBB2AD
331	#9E94CA
332	#A096CB
333	#A197CC
334	#A49ACD
335	#A69DCF
336	#A9A0D0
337	#ACA3D2
338	#AFA6D3
339	#B2A9D5
340	#B4ACD6
341	#B7AFD8
342	#BAB2D9
343	#BDB5DB
344	#C0B8DD
345	#C3BBDE
346	#C6BFE0
347	#CBC4E2
348	#CFC9E5
349	#D5CFE8
350	#DAD5EB
351	#DFDBEE
352	#E5E1F1
353	#EBE8F4
354	#F2F0F8
355	#FEFEFE
356	#F9F1F0
357	#F2E1DF
358	#EAD1CE
359	#E2C1BD
360	#DAB2AD
361	#9489C5
362	#958BC6
363	#978DC6
364	#998FC7
365	#9C92C9
366	#9F95CB
367	#A198CC
368	#A49BCE
369	#A79DCF
370	#AAA0D1
371	#ADA3D2
372	#B0A6D4
373	#B2A9D5
374	#B5ADD7
375	#B8B0D8
376	#BCB3DA
377	#C0B9DD
378	#C5BEDF
379	#CAC3E2
380	#CFC9E5
381	#D5CFE8
382	#DCD7EC
383	#E5E1F1
384	#F1F0F8
385	#FFFFFF
386	#F8EFEE
387	#F1DFDD
388	#E9CFCC
389	#E1C0BB
390	#D9B0AB
391	#8A80BF
392	#8B80C0
393	#8D82C1
394	#8E84C2
395	#9187C3
396	#948AC5
397	#978DC6
398	#9A8FC8
399	#9D92C9
400	#9F95CB
401	#A298CC
402	#A59BCE
403	#A89ED0
404	#ABA1D1
405	#AEA4D3
406	#B2A9D5
407	#B7AED8
408	#BCB4DB
409	#C1BADE
410	#C8C1E1
411	#D0C9E5
412	#DAD5EB
413	#E6E2F1
414	#F3F1F9
415	#FEFDFD
416	#F7EDEC
417	#F0DDDB
418	#E8CDCA
419	#E1BEB9
420	#D8AEA9
421	#8177BB
422	#8277BB
423	#8378BB
424	#8479BC
425	#877CBD
426	#897FBF
427	#8C82C1
428	#8F85C2
429	#9287C4
430	#958AC5
431	#988EC7
432	#9C91C9
433	#9F95CB
434	#A399CD
435	#A69CCF
436	#ABA1D1
437	#B0A7D4
438	#B6ADD7
439	#BBB3DA
440	#C4BDDF
441	#CEC8E5
442	#DAD5EB
443	#E7E4F2
444	#F5F3F9
445	#FDFBFB
446	#F6EBEA
447	#EFDBD9
448	#E7CBC8
449	#E0BCB7
450	#D7ACA7
451	#786EB6
452	#796FB6
453	#7A6FB7
454	#7B70B7
455	#7C72B8
456	#7F75BA
457	#8378BC
458	#867CBD
459	#8A7FBF
460	#8D83C1
461	#9186C3
462	#948AC5
463	#988EC7
464	#9B91C9
465	#9F95CB
466	#A49ACE
467	#AAA0D1
468	#B1A8D4
469	#BAB2D9
470	#C4BCDF
471	#CEC8E5
472	#DCD7EC
473	#E9E6F3
474	#F6F5FA
475	#FDF9F9
476	#F5E9E8
477	#EED9D7
478	#E6CAC6
479	#DFBAB5
480	#D6AAA5
481	#7066B2
482	#7268B2
483	#7369B3
484	#756AB4
485	#776CB5
486	#796FB6
487	#7C71B8
488	#7F75BA
489	#8378BB
490	#867BBD
491	#8A7FBF
492	#8D82C1
493	#9186C3
494	#958AC5
495	#988EC7
496	#9E94CA
497	#A79DCF
498	#B0A7D4
499	#B9B1D9
500	#C3BCDF
501	#D0CAE6
502	#DDD9ED
503	#EBE8F4
504	#F8F7FB
505	#FCF7F7
506	#F5E7E6
507	#EDD7D5
508	#E6C8C4
509	#DEB8B3
510	#D6A9A3
511	#6A61AF
512	#6C62AF
513	#6D64B0
514	#6F65B1
515	#7167B2
516	#7369B3
517	#766CB5
518	#796EB6
519	#7B71B7
520	#7F74B9
521	#8378BB
522	#867CBD
523	#8A80C0
524	#8E84C2
525	#9489C5
526	#9D92C9
527	#A59CCE
528	#AFA6D3
529	#B9B1D9
530	#C5BEE0
531	#D2CCE7
