x	y	PANEL	xmin	xmax	ymin	ymax	group
-0.00369396836212481	-0.0673816533014411	1	-0.0213613370776314	0.0139734003533818	-0.0864733038082123	-0.0482900027946699	1
-0.00369396836212481	-0.0291983522878986	1	-0.0213613370776314	0.0139734003533818	-0.0482900027946698	-0.0101067017811274	2
-0.00369396836212481	0.00898494872564387	1	-0.0213613370776314	0.0139734003533818	-0.0101067017811273	0.0280765992324151	3
-0.00369396836212481	0.0471682497391864	1	-0.0213613370776314	0.0139734003533818	0.0280765992324152	0.0662599002459576	4
-0.00369396836212481	0.0853515507527288	1	-0.0213613370776314	0.0139734003533818	0.0662599002459577	0.1044432012595	5
-0.00369396836212481	0.123534851766271	1	-0.0213613370776314	0.0139734003533818	0.1044432012595	0.142626502273043	6
-0.00369396836212481	0.161718152779814	1	-0.0213613370776314	0.0139734003533818	0.142626502273043	0.180809803286585	7
-0.00369396836212481	0.199901453793356	1	-0.0213613370776314	0.0139734003533818	0.180809803286585	0.218993104300128	8
-0.00369396836212481	0.238084754806899	1	-0.0213613370776314	0.0139734003533818	0.218993104300128	0.25717640531367	9
-0.00369396836212481	0.276268055820441	1	-0.0213613370776314	0.0139734003533818	0.25717640531367	0.295359706327213	10
-0.00369396836212481	0.314451356833984	1	-0.0213613370776314	0.0139734003533818	0.295359706327213	0.333543007340755	11
-0.00369396836212481	0.352634657847526	1	-0.0213613370776314	0.0139734003533818	0.333543007340755	0.371726308354297	12
-0.00369396836212481	0.390817958861069	1	-0.0213613370776314	0.0139734003533818	0.371726308354298	0.40990960936784	13
-0.00369396836212481	0.429001259874611	1	-0.0213613370776314	0.0139734003533818	0.40990960936784	0.448092910381382	14
-0.00369396836212481	0.467184560888154	1	-0.0213613370776314	0.0139734003533818	0.448092910381383	0.486276211394925	15
-0.00369396836212481	0.505367861901696	1	-0.0213613370776314	0.0139734003533818	0.486276211394925	0.524459512408467	16
-0.00369396836212481	0.543551162915239	1	-0.0213613370776314	0.0139734003533818	0.524459512408468	0.56264281342201	17
-0.00369396836212481	0.581734463928781	1	-0.0213613370776314	0.0139734003533818	0.56264281342201	0.600826114435552	18
-0.00369396836212481	0.619917764942324	1	-0.0213613370776314	0.0139734003533818	0.600826114435553	0.639009415449095	19
-0.00369396836212481	0.658101065955866	1	-0.0213613370776314	0.0139734003533818	0.639009415449095	0.677192716462637	20
-0.00369396836212481	0.696284366969409	1	-0.0213613370776314	0.0139734003533818	0.677192716462638	0.71537601747618	21
-0.00369396836212481	0.734467667982951	1	-0.0213613370776314	0.0139734003533818	0.71537601747618	0.753559318489722	22
-0.00369396836212481	0.772650968996494	1	-0.0213613370776314	0.0139734003533818	0.753559318489722	0.791742619503265	23
-0.00369396836212481	0.810834270010036	1	-0.0213613370776314	0.0139734003533818	0.791742619503265	0.829925920516807	24
-0.00369396836212481	0.849017571023579	1	-0.0213613370776314	0.0139734003533818	0.829925920516807	0.86810922153035	25
-0.00369396836212481	0.887200872037121	1	-0.0213613370776314	0.0139734003533818	0.86810922153035	0.906292522543892	26
-0.00369396836212481	0.925384173050664	1	-0.0213613370776314	0.0139734003533818	0.906292522543892	0.944475823557435	27
-0.00369396836212481	0.963567474064206	1	-0.0213613370776314	0.0139734003533818	0.944475823557435	0.982659124570977	28
-0.00369396836212481	1.00175077507775	1	-0.0213613370776314	0.0139734003533818	0.982659124570977	1.02084242558452	29
-0.00369396836212481	1.03993407609129	1	-0.0213613370776314	0.0139734003533818	1.02084242558452	1.05902572659806	30
0.0316407690688884	-0.0673816533014411	1	0.0139734003533819	0.049308137784395	-0.0864733038082123	-0.0482900027946699	31
0.0316407690688884	-0.0291983522878986	1	0.0139734003533819	0.049308137784395	-0.0482900027946698	-0.0101067017811274	32
0.0316407690688884	0.00898494872564387	1	0.0139734003533819	0.049308137784395	-0.0101067017811273	0.0280765992324151	33
0.0316407690688884	0.0471682497391864	1	0.0139734003533819	0.049308137784395	0.0280765992324152	0.0662599002459576	34
0.0316407690688884	0.0853515507527288	1	0.0139734003533819	0.049308137784395	0.0662599002459577	0.1044432012595	35
0.0316407690688884	0.123534851766271	1	0.0139734003533819	0.049308137784395	0.1044432012595	0.142626502273043	36
0.0316407690688884	0.161718152779814	1	0.0139734003533819	0.049308137784395	0.142626502273043	0.180809803286585	37
0.0316407690688884	0.199901453793356	1	0.0139734003533819	0.049308137784395	0.180809803286585	0.218993104300128	38
0.0316407690688884	0.238084754806899	1	0.0139734003533819	0.049308137784395	0.218993104300128	0.25717640531367	39
0.0316407690688884	0.276268055820441	1	0.0139734003533819	0.049308137784395	0.25717640531367	0.295359706327213	40
0.0316407690688884	0.314451356833984	1	0.0139734003533819	0.049308137784395	0.295359706327213	0.333543007340755	41
0.0316407690688884	0.352634657847526	1	0.0139734003533819	0.049308137784395	0.333543007340755	0.371726308354297	42
0.0316407690688884	0.390817958861069	1	0.0139734003533819	0.049308137784395	0.371726308354298	0.40990960936784	43
0.0316407690688884	0.429001259874611	1	0.0139734003533819	0.049308137784395	0.40990960936784	0.448092910381382	44
0.0316407690688884	0.467184560888154	1	0.0139734003533819	0.049308137784395	0.448092910381383	0.486276211394925	45
0.0316407690688884	0.505367861901696	1	0.0139734003533819	0.049308137784395	0.486276211394925	0.524459512408467	46
0.0316407690688884	0.543551162915239	1	0.0139734003533819	0.049308137784395	0.524459512408468	0.56264281342201	47
0.0316407690688884	0.581734463928781	1	0.0139734003533819	0.049308137784395	0.56264281342201	0.600826114435552	48
0.0316407690688884	0.619917764942324	1	0.0139734003533819	0.049308137784395	0.600826114435553	0.639009415449095	49
0.0316407690688884	0.658101065955866	1	0.0139734003533819	0.049308137784395	0.639009415449095	0.677192716462637	50
0.0316407690688884	0.696284366969409	1	0.0139734003533819	0.049308137784395	0.677192716462638	0.71537601747618	51
0.0316407690688884	0.734467667982951	1	0.0139734003533819	0.049308137784395	0.71537601747618	0.753559318489722	52
0.0316407690688884	0.772650968996494	1	0.0139734003533819	0.049308137784395	0.753559318489722	0.791742619503265	53
0.0316407690688884	0.810834270010036	1	0.0139734003533819	0.049308137784395	0.791742619503265	0.829925920516807	54
0.0316407690688884	0.849017571023579	1	0.0139734003533819	0.049308137784395	0.829925920516807	0.86810922153035	55
0.0316407690688884	0.887200872037121	1	0.0139734003533819	0.049308137784395	0.86810922153035	0.906292522543892	56
0.0316407690688884	0.925384173050664	1	0.0139734003533819	0.049308137784395	0.906292522543892	0.944475823557435	57
0.0316407690688884	0.963567474064206	1	0.0139734003533819	0.049308137784395	0.944475823557435	0.982659124570977	58
0.0316407690688884	1.00175077507775	1	0.0139734003533819	0.049308137784395	0.982659124570977	1.02084242558452	59
0.0316407690688884	1.03993407609129	1	0.0139734003533819	0.049308137784395	1.02084242558452	1.05902572659806	60
0.0669755064999016	-0.0673816533014411	1	0.0493081377843951	0.0846428752154082	-0.0864733038082123	-0.0482900027946699	61
0.0669755064999016	-0.0291983522878986	1	0.0493081377843951	0.0846428752154082	-0.0482900027946698	-0.0101067017811274	62
0.0669755064999016	0.00898494872564387	1	0.0493081377843951	0.0846428752154082	-0.0101067017811273	0.0280765992324151	63
0.0669755064999016	0.0471682497391864	1	0.0493081377843951	0.0846428752154082	0.0280765992324152	0.0662599002459576	64
0.0669755064999016	0.0853515507527288	1	0.0493081377843951	0.0846428752154082	0.0662599002459577	0.1044432012595	65
0.0669755064999016	0.123534851766271	1	0.0493081377843951	0.0846428752154082	0.1044432012595	0.142626502273043	66
0.0669755064999016	0.161718152779814	1	0.0493081377843951	0.0846428752154082	0.142626502273043	0.180809803286585	67
0.0669755064999016	0.199901453793356	1	0.0493081377843951	0.0846428752154082	0.180809803286585	0.218993104300128	68
0.0669755064999016	0.238084754806899	1	0.0493081377843951	0.0846428752154082	0.218993104300128	0.25717640531367	69
0.0669755064999016	0.276268055820441	1	0.0493081377843951	0.0846428752154082	0.25717640531367	0.295359706327213	70
0.0669755064999016	0.314451356833984	1	0.0493081377843951	0.0846428752154082	0.295359706327213	0.333543007340755	71
0.0669755064999016	0.352634657847526	1	0.0493081377843951	0.0846428752154082	0.333543007340755	0.371726308354297	72
0.0669755064999016	0.390817958861069	1	0.0493081377843951	0.0846428752154082	0.371726308354298	0.40990960936784	73
0.0669755064999016	0.429001259874611	1	0.0493081377843951	0.0846428752154082	0.40990960936784	0.448092910381382	74
