group	fill
1	#A79DCF
2	#ADA4D2
3	#B4ABD6
4	#BAB2D9
5	#C0B9DD
6	#C7BFE0
7	#CDC6E4
8	#D3CDE7
9	#DAD5EB
10	#E0DCEE
11	#E6E3F2
12	#EDEAF5
13	#F3F1F8
14	#F9F9FC
15	#FFFEFE
16	#FBF6F6
17	#F8EFEE
18	#F4E7E5
19	#F1DFDD
20	#EDD8D5
21	#EAD0CD
22	#E6C9C5
23	#E2C1BD
24	#DFBAB5
25	#DBB3AD
26	#D7ABA6
27	#D3A49E
28	#CF9D96
29	#CB958F
30	#C78E87
31	#A39ACD
32	#AAA0D1
33	#B0A7D4
34	#B6AED8
35	#BDB5DB
36	#C3BCDE
37	#C9C3E2
38	#D0CAE5
39	#D6D1E9
40	#DCD8EC
41	#E3DFF0
42	#E9E6F3
43	#F0EDF7
44	#F6F5FA
45	#FCFCFE
46	#FDFBFA
47	#FAF3F2
48	#F6EBEA
49	#F3E4E2
50	#EFDCD9
51	#ECD4D1
52	#E8CDC9
53	#E4C5C1
54	#E1BEBA
55	#DDB7B2
56	#D9AFAA
57	#D5A8A2
58	#D1A19B
59	#CD9993
60	#C9928C
61	#A096CB
62	#A69DCF
63	#ADA3D2
64	#B3AAD6
65	#B9B1D9
66	#C0B8DD
67	#C6BFE0
68	#CCC6E3
69	#D3CDE7
70	#D9D4EA
71	#DFDBEE
72	#E6E2F1
73	#ECE9F5
74	#F2F1F8
75	#F9F8FC
76	#FFFFFF
77	#FCF7F7
78	#F8EFEE
79	#F5E8E6
80	#F1E0DE
81	#EED9D6
82	#EAD1CE
83	#E6CAC6
84	#E3C2BE
85	#DFBBB6
86	#DBB3AE
87	#D7ACA6
88	#D3A59F
89	#CF9D97
90	#CB9690
91	#9D92C9
92	#A399CD
93	#A9A0D0
94	#B0A6D4
95	#B6ADD7
96	#BCB4DB
97	#C3BBDE
98	#C9C2E2
99	#CFC9E5
100	#D6D0E9
101	#DCD7EC
102	#E2DEEF
103	#E9E5F3
104	#EFEDF6
105	#F5F4FA
106	#FCFBFD
107	#FDFBFB
108	#FAF4F3
109	#F7ECEB
110	#F3E4E2
111	#F0DDDA
112	#ECD5D2
113	#E8CECA
114	#E5C6C2
115	#E1BFBA
116	#DDB7B2
117	#D9B0AB
118	#D5A9A3
119	#D1A19B
120	#CD9A94
121	#998FC7
122	#9F95CB
123	#A69CCE
124	#ACA3D2
125	#B2AAD5
126	#B9B0D9
127	#BFB7DC
128	#C5BEE0
129	#CCC5E3
130	#D2CCE7
131	#D8D3EA
132	#DFDAEE
133	#E5E2F1
134	#EBE9F4
135	#F2F0F8
136	#F8F7FB
137	#FFFEFF
138	#FCF8F7
139	#F9F0EF
140	#F5E8E7
141	#F2E1DF
142	#EED9D7
143	#EAD2CE
144	#E7CAC7
145	#E3C3BF
146	#DFBBB7
147	#DBB4AF
148	#D8ADA7
149	#D4A59F
150	#D09E98
151	#968BC6
152	#9C92C9
153	#A298CD
154	#A99FD0
155	#AFA6D3
156	#B5ADD7
157	#BCB4DA
158	#C2BADE
159	#C8C1E1
160	#CFC8E5
161	#D5CFE8
162	#DBD6EC
163	#E2DEEF
164	#E8E5F3
165	#EEECF6
166	#F5F3F9
167	#FBFBFD
168	#FEFCFC
169	#FAF4F4
170	#F7EDEB
171	#F4E5E3
172	#F0DDDB
173	#ECD6D3
174	#E9CECB
175	#E5C7C3
176	#E1BFBB
177	#DEB8B3
178	#DAB1AB
179	#D6A9A4
180	#D2A29C
181	#9288C4
182	#988EC7
183	#9F95CB
184	#A59BCE
185	#ACA2D2
186	#B2A9D5
187	#B8B0D8
188	#BFB7DC
189	#C5BEDF
190	#CBC5E3
191	#D2CCE6
192	#D8D3EA
193	#DEDAED
194	#E5E1F1
195	#EBE8F4
196	#F1EFF8
197	#F8F7FB
198	#FEFEFE
199	#FCF9F8
200	#F9F1F0
201	#F5E9E8
202	#F2E2DF
203	#EEDAD7
204	#EBD2CF
205	#E7CBC7
206	#E3C3BF
207	#E0BCB7
208	#DCB5B0
209	#D8ADA8
210	#D4A6A0
211	#8F84C2
212	#958BC5
213	#9B91C9
214	#A298CC
215	#A89ED0
216	#AEA5D3
217	#B5ACD7
218	#BBB3DA
219	#C1BADE
220	#C8C1E1
221	#CEC8E4
222	#D4CFE8
223	#DBD6EB
224	#E1DDEF
225	#E7E4F2
226	#EEEBF6
227	#F4F3F9
228	#FBFAFD
229	#FEFDFD
