group	fill
1	#E4E0F0
2	#E7E4F2
3	#ECEAF5
4	#F2F0F8
5	#F7F6FB
6	#FCFCFD
7	#FEFDFD
8	#FCF7F7
9	#F9F2F1
10	#F7EDEB
11	#F4E7E5
12	#F2E1DF
13	#EFDBD8
14	#ECD4D1
15	#E9CECA
16	#E5C7C3
17	#E2C1BC
18	#DFBAB5
19	#DBB4AF
20	#D8ADA8
21	#D5A8A2
22	#D3A59F
23	#D2A29C
24	#D09F99
25	#CE9A94
26	#CB9690
27	#C9918B
28	#C58C85
29	#C1847D
30	#BC7D76
31	#DCD7EC
32	#DFDBEE
33	#E4E0F0
34	#E9E6F3
35	#EFECF6
36	#F3F2F9
37	#F8F7FB
38	#FCFCFE
39	#FEFDFD
40	#FCF7F7
41	#F9F2F1
42	#F7ECEA
43	#F4E5E3
44	#F1DFDC
45	#EDD8D5
46	#EAD1CE
47	#E7CBC7
48	#E4C4C0
49	#E0BEB9
50	#DDB7B2
51	#DAB0AB
52	#D7ACA6
53	#D6A9A3
54	#D4A6A0
55	#D2A39D
56	#D09F99
57	#CE9A94
58	#C9938C
59	#C58B85
60	#C1847D
61	#D4CEE8
62	#D7D2E9
63	#DCD7EC
64	#E1DDEF
65	#E6E2F1
66	#EAE7F4
67	#EFEDF6
68	#F4F2F9
69	#F8F7FB
70	#FDFDFE
71	#FDFBFB
72	#FBF6F5
73	#F8F0EE
74	#F5E9E7
75	#F2E2E0
76	#EFDBD9
77	#ECD5D2
78	#E9CECB
79	#E5C8C4
80	#E2C1BD
81	#DFBAB6
82	#DBB4AF
83	#D9B0AA
84	#D8ADA7
85	#D6AAA5
86	#D5A7A1
87	#D2A19C
88	#CD9A94
89	#C9928C
90	#C58B84
91	#CCC5E3
92	#CFC9E5
93	#D4CEE8
94	#D9D4EA
95	#DDD9ED
96	#E2DEEF
97	#E7E3F2
98	#ECE9F4
99	#F0EEF7
100	#F5F4FA
101	#FAF9FC
102	#FFFFFF
103	#FDFAF9
104	#FAF3F2
105	#F7ECEB
106	#F4E6E4
107	#F1DFDD
108	#EED8D6
109	#EAD2CE
110	#E7CBC7
111	#E4C4C0
112	#E1BEB9
113	#DDB7B3
114	#DCB4AF
115	#DAB1AC
116	#D8ADA8
117	#D5A7A2
118	#D1A19B
119	#CD9993
120	#C8918A
121	#C5BDDF
122	#C8C1E1
123	#CCC5E3
124	#D1CAE6
125	#D5D0E8
126	#DAD5EB
127	#DFDAED
128	#E3E0F0
129	#E8E5F3
130	#EDEAF5
131	#F2F0F8
132	#F6F5FA
133	#FBFBFD
134	#FEFEFD
135	#FBF7F6
136	#F8F0EF
137	#F5E9E8
138	#F2E3E0
139	#EFDCD9
140	#ECD5D2
141	#E9CFCB
142	#E6C8C4
143	#E3C2BD
144	#E0BCB8
145	#DEB8B3
146	#DBB2AD
147	#D7ACA7
148	#D4A6A1
149	#D1A09A
150	#CC9790
151	#BDB5DB
152	#C0B8DD
153	#C4BCDF
154	#C8C1E1
155	#CDC7E4
156	#D2CCE6
157	#D7D1E9
158	#DBD6EC
159	#E0DCEE
160	#E5E1F1
161	#EAE7F3
162	#EEECF6
163	#F3F1F9
164	#F8F7FB
165	#FDFDFE
166	#FDFAFA
167	#FAF4F3
168	#F7EDEB
169	#F4E6E4
170	#F1DFDD
171	#EED9D6
172	#EBD2CF
173	#E8CCC9
174	#E4C6C2
175	#E1BEB9
176	#DDB7B2
177	#DAB1AC
178	#D7ABA6
179	#D3A49E
180	#CF9C96
181	#B6ADD7
182	#B8B0D9
183	#BBB3DA
184	#C0B9DD
185	#C5BEDF
186	#CAC3E2
187	#CEC8E5
188	#D3CDE7
189	#D8D3EA
190	#DDD8EC
191	#E1DDEF
192	#E6E3F2
193	#EBE8F4
194	#F0EEF7
195	#F5F3F9
196	#FAFAFC
197	#FFFEFE
198	#FCF7F7
199	#F9F0EF
200	#F6EAE8
201	#F3E3E1
202	#F0DDDA
203	#EDD6D3
204	#E9CFCB
205	#E4C5C1
206	#E0BDB8
207	#DDB6B1
208	#D9AFAA
209	#D5A8A2
210	#D1A09A
211	#AEA5D3
212	#B0A7D4
213	#B3ABD6
214	#B8B0D8
215	#BDB5DB
216	#C2BADE
217	#C6BFE0
218	#CBC4E3
219	#D0CAE5
220	#D5CFE8
221	#D9D4EB
222	#DEDAED
223	#E3DFF0
224	#E8E4F2
225	#EDEAF5
226	#F2F0F8
227	#F7F6FB
228	#FDFDFE
229	#FDFBFA
230	#FAF4F3
231	#F7EDEC
232	#F5E7E6
233	#F1E0DE
234	#EDD7D4
235	#E8CECA
236	#E4C4C0
237	#DFBBB7
238	#DBB3AE
239	#D7ACA6
240	#D3A49E
241	#A69CCF
242	#A99FD0
243	#ACA2D2
244	#B0A7D4
245	#B5ACD7
246	#BAB1D9
247	#BEB6DC
248	#C3BCDE
249	#C8C1E1
250	#CDC6E4
251	#D1CBE6
252	#D6D1E9
253	#DBD6EB
254	#E0DBEE
255	#E5E1F1
256	#E9E6F3
257	#EFECF6
258	#F4F3F9
259	#FAF9FC
260	#FFFEFE
261	#FCF8F8
262	#F9F1F0
263	#F5E9E7
264	#F1DFDD
265	#ECD6D3
266	#E8CCC9
267	#E2C1BC
268	#DDB7B3
269	#D9AFA9
270	#D3A59F
271	#9E94CA
272	#A197CC
273	#A49ACD
274	#A89ED0
275	#ADA3D2
276	#B1A8D5
277	#B6AED7
278	#BBB3DA
279	#C0B8DD
280	#C4BDDF
281	#C9C2E2
282	#CEC8E4
283	#D3CDE7
284	#D8D2EA
285	#DCD8EC
286	#E1DDEF
287	#E6E3F2
