group	fill
1	#F1E0DE
2	#F2E2E0
3	#F2E2E0
4	#F1DFDD
5	#EFDCD9
6	#EED9D6
7	#EDD7D5
8	#EDD6D3
9	#ECD5D2
10	#ECD4D1
11	#EBD3D0
12	#EAD2CE
13	#EAD1CE
14	#E9D0CC
15	#E7CAC6
16	#E3C2BE
17	#DFBBB6
18	#DBB3AE
19	#D7ACA6
20	#D3A49E
21	#CF9D97
22	#C9938C
23	#C48A83
24	#BF817A
25	#B8766F
26	#B16A63
27	#A95E57
28	#A1524C
29	#994641
30	#913A36
31	#F4E7E5
32	#F5E9E8
33	#F6EAE8
34	#F4E7E5
35	#F3E4E2
36	#F2E2E0
37	#F2E1DF
38	#F1E0DD
39	#F1DEDC
40	#F0DDDB
41	#EFDCDA
42	#EFDCD9
43	#EFDBD8
44	#EED8D6
45	#EBD3D0
46	#E7CBC7
47	#E3C3BF
48	#DFBBB6
49	#DBB3AE
50	#D7ABA5
51	#D2A39D
52	#CD9A93
53	#C78E88
54	#C2867F
55	#BD7E77
56	#B6736C
57	#AF6760
58	#A75B54
59	#9F4F49
60	#97433E
61	#F7EEEC
62	#F9F0EF
63	#F9F2F1
64	#F8EFED
65	#F7EDEB
66	#F6EBEA
67	#F6EAE9
68	#F6EAE8
69	#F5E9E7
70	#F5E8E6
71	#F4E7E5
72	#F4E6E4
73	#F3E5E3
74	#F0DEDC
75	#EED8D5
76	#EAD1CE
77	#E6C9C5
78	#E2C1BC
79	#DEB8B4
80	#DAB0AB
81	#D5A8A3
82	#D1A09A
83	#CB958F
84	#C58B84
85	#C0827C
86	#BB7A73
87	#B57069
88	#AD645D
89	#A55852
90	#9E4C46
91	#FAF5F4
92	#FCF7F7
93	#FDFAFA
94	#FCF8F7
95	#FCF7F6
96	#FBF6F5
97	#FBF5F5
98	#FAF4F3
99	#FAF3F2
100	#F9F1F0
101	#F8F0EF
102	#F8EEED
103	#F5E9E7
104	#F2E3E1
105	#F0DCDA
106	#EDD6D3
107	#E9CFCB
108	#E5C6C3
109	#E1BEBA
110	#DDB6B1
111	#D8AEA9
112	#D4A6A0
113	#CF9C96
114	#C8918A
115	#C38780
116	#BE7F78
117	#B8766F
118	#B36D66
119	#AB615A
120	#A4564F
121	#FEFDFC
122	#FFFEFF
123	#FCFBFD
124	#FCFCFD
125	#FDFDFE
126	#FFFFFF
127	#FEFEFE
128	#FEFCFC
129	#FDFBFA
130	#FCF9F9
131	#FCF8F7
132	#FAF4F3
133	#F7EDEC
134	#F4E7E5
135	#F2E1DE
136	#EFDAD8
137	#ECD4D1
138	#E8CCC9
139	#E4C4C0
140	#E0BCB7
141	#DBB3AE
142	#D7ABA6
143	#D2A39D
144	#CC9891
145	#C68D86
146	#C0837C
147	#BB7B74
148	#B6736B
149	#B16A63
