group	fill
1	#FDFAF9
2	#FBF6F6
3	#F9F2F1
4	#F7EDEC
5	#F5E9E7
6	#F3E4E2
7	#F1E0DE
8	#EFDCD9
9	#EED8D5
10	#ECD4D1
11	#EAD0CD
12	#E7CBC8
13	#E5C7C3
14	#E3C2BE
15	#E0BDB9
16	#DEB8B4
17	#DBB4AF
18	#D9AEA9
19	#D5A8A3
20	#D2A29C
21	#CF9D96
22	#CD9A93
23	#CC9790
24	#CA948D
25	#C89089
26	#C58B85
27	#C38780
28	#C0837C
29	#BE7F78
30	#BB7B73
31	#FAF9FC
32	#FCFCFD
33	#FFFEFE
34	#FDF9F9
35	#FBF5F4
36	#F9F1EF
37	#F7EDEB
38	#F5E9E7
39	#F3E5E3
40	#F2E1DE
41	#F0DDDA
42	#EDD8D5
43	#EBD3D0
44	#E9CECB
45	#E6C9C6
46	#E4C5C0
47	#E2C0BB
48	#DFBAB6
49	#DBB4AF
50	#D8AEA8
51	#D5A7A2
52	#D2A29C
53	#D09F99
54	#CE9C96
55	#CD9993
56	#CB958F
57	#C8918A
58	#C68D86
59	#C38882
60	#C1847D
61	#F0EEF7
62	#F2F0F8
63	#F6F4FA
64	#FAF9FC
65	#FDFDFE
66	#FEFDFD
67	#FDF9F9
68	#FBF5F4
69	#F9F1F0
70	#F7EDEB
71	#F5E8E7
72	#F3E4E2
73	#F1DFDD
74	#EFDAD8
75	#ECD6D3
76	#EAD1CD
77	#E8CCC8
78	#E5C6C2
79	#E2C0BB
80	#DEB9B5
81	#DBB3AE
82	#D8ADA7
83	#D5A7A1
84	#D3A49E
85	#D1A19B
86	#D09E98
87	#CE9B94
88	#CB9690
89	#C9928C
90	#C68D86
91	#E6E2F1
92	#E8E5F3
93	#ECE9F5
94	#EFEDF7
95	#F3F1F8
96	#F6F5FA
97	#FAF9FC
98	#FDFDFE
99	#FEFDFD
100	#FCF9F8
101	#FAF4F4
102	#F9F0EF
103	#F7ECEA
104	#F4E7E5
105	#F2E2E0
106	#F0DDDB
107	#EED8D5
108	#EBD2CF
109	#E8CCC8
110	#E4C5C1
111	#E1BFBB
112	#DEB9B4
113	#DBB2AD
114	#D7ACA7
115	#D6A9A4
116	#D4A6A1
117	#D3A39D
118	#D1A09A
119	#CE9B95
120	#CB968F
121	#DDD8EC
122	#DFDAEE
123	#E2DEEF
124	#E5E2F1
125	#E9E6F3
126	#ECEAF5
127	#F0EEF7
128	#F3F2F9
129	#F7F6FB
130	#FAFAFC
131	#FEFEFE
132	#FEFCFC
133	#FCF8F8
134	#FAF3F2
135	#F8EEED
136	#F6E9E8
137	#F3E4E2
138	#F0DEDC
139	#EDD8D5
140	#EAD1CE
141	#E7CBC7
142	#E4C5C1
143	#E1BEBA
144	#DEB8B3
145	#DAB2AD
146	#D9AEA9
