group	fill
1	#857BBD
2	#8B81C0
3	#9186C3
4	#968CC6
5	#9C92C9
6	#A298CC
7	#A79ECF
8	#ADA3D2
9	#B2A9D5
10	#B8AFD8
11	#BDB5DB
12	#C3BBDE
13	#C8C2E1
14	#CEC8E4
15	#D4CEE7
16	#D9D4EA
17	#DFDAED
18	#E4E1F0
19	#EAE7F4
20	#EFEDF7
21	#F5F3FA
22	#FBFAFD
23	#FEFEFE
24	#FCF7F6
25	#F9F0EF
26	#F6E9E8
27	#F3E3E1
28	#EFDCDA
29	#ECD5D3
30	#E9CFCB
31	#8379BC
32	#897EBF
33	#8E84C2
34	#948AC5
35	#9A8FC8
36	#9F95CB
37	#A59BCE
38	#AAA1D1
39	#B0A7D4
40	#B6ADD7
41	#BBB3DA
42	#C1B9DD
43	#C6BFE0
44	#CCC5E3
45	#D1CBE6
46	#D7D1E9
47	#DCD8EC
48	#E2DEEF
49	#E7E4F2
50	#EDEAF5
51	#F3F1F8
52	#F8F7FB
53	#FEFEFE
54	#FDFAF9
55	#FAF3F2
56	#F7ECEB
57	#F4E6E4
58	#F1DFDD
59	#EED8D5
60	#EAD2CE
61	#8176BA
62	#867CBD
63	#8C81C0
64	#9287C4
65	#978DC7
66	#9D93CA
67	#A399CD
68	#A89FD0
69	#AEA4D3
70	#B3AAD6
71	#B9B0D9
72	#BEB6DC
73	#C4BCDF
74	#C9C3E2
75	#CFC9E5
76	#D5CFE8
77	#DAD5EB
78	#E0DBEE
79	#E5E2F1
80	#EBE8F4
81	#F0EEF7
82	#F6F5FA
83	#FBFBFD
84	#FEFDFC
85	#FBF6F5
86	#F8EFEE
87	#F5E8E7
88	#F2E2E0
89	#EFDBD8
90	#ECD4D1
91	#7E74B9
92	#8479BC
93	#8A7FBF
94	#8F85C2
95	#958BC5
96	#9B90C8
97	#A096CB
98	#A69CCE
99	#ABA2D1
100	#B1A8D4
101	#B6AED8
102	#BCB4DB
103	#C2BADE
104	#C7C0E1
105	#CDC6E4
106	#D2CCE7
107	#D8D2EA
108	#DDD9ED
109	#E3DFF0
110	#E8E5F3
111	#EEECF6
112	#F4F2F9
113	#F9F8FC
114	#FFFFFF
115	#FCF9F8
116	#F9F2F1
117	#F6EBEA
118	#F3E4E2
119	#F0DEDB
120	#EDD7D4
121	#7C72B8
122	#8277BB
123	#877DBE
124	#8D82C1
125	#9388C4
126	#988EC7
127	#9E94CA
128	#A39ACD
129	#A99FD0
130	#AFA5D3
131	#B4ABD6
132	#BAB1D9
133	#BFB7DC
134	#C5BDDF
135	#CAC4E2
136	#D0CAE5
137	#D5D0E8
138	#DBD6EB
139	#E1DCEE
140	#E6E3F2
141	#ECE9F5
142	#F1EFF8
143	#F7F6FB
144	#FCFCFE
145	#FDFBFB
146	#FBF5F4
147	#F8EEED
148	#F5E7E5
149	#F1E1DE
150	#EEDAD7
151	#7A6FB7
152	#7F75BA
153	#857ABD
154	#8B80C0
155	#9086C3
