group	fill
1	#F4E6E5
2	#F3E4E2
3	#F2E1DE
4	#F0DDDB
5	#EEDAD7
6	#EDD6D3
7	#EBD3D0
8	#EAD0CD
9	#E8CECA
10	#E7CBC7
11	#E5C7C3
12	#E4C4C0
13	#E2C0BC
14	#E0BCB8
15	#DEB9B4
16	#DCB5B0
17	#DAB1AC
18	#D7ABA5
19	#D3A59F
20	#D09F99
21	#CD9A93
22	#CC9790
23	#CA948D
24	#C8918A
25	#C68D86
26	#C48982
27	#C1857E
28	#BF817A
29	#BD7D76
30	#BA7871
31	#FAF3F2
32	#F9F1F0
33	#F7EEEC
34	#F6EAE9
35	#F4E7E5
36	#F3E4E2
37	#F2E1DF
38	#F0DEDB
39	#EFDBD8
40	#EDD8D5
41	#ECD5D2
42	#EAD1CE
43	#E8CDCA
44	#E7CAC6
45	#E5C6C2
46	#E3C2BE
47	#E1BEB9
48	#DDB8B3
49	#DAB1AC
50	#D7ABA6
51	#D4A59F
52	#D09F99
53	#CF9C96
54	#CD9993
55	#CB9690
56	#C9938C
57	#C78F88
58	#C58B84
59	#C2867F
60	#BF817A
61	#FEFEFE
62	#FFFEFE
63	#FDFBFB
64	#FCF7F7
65	#FAF4F3
66	#F9F1F0
67	#F8EEED
68	#F6EBEA
69	#F5E8E6
70	#F3E5E3
71	#F2E2E0
72	#F1DFDC
73	#EFDBD8
74	#EDD7D4
75	#EBD3D0
76	#E9CFCC
77	#E7CBC7
78	#E4C4C0
79	#E1BEBA
80	#DEB8B3
81	#DAB2AD
82	#D7ACA6
83	#D4A6A0
84	#D2A29C
85	#D09F99
86	#CE9C96
87	#CD9892
88	#CA948E
89	#C78F88
90	#C48A83
91	#F3F2F9
92	#F5F3F9
93	#F8F6FB
94	#FAFAFC
95	#FDFDFE
96	#FFFFFE
97	#FDFBFB
98	#FCF8F8
99	#FBF5F4
100	#F9F2F1
101	#F8EFEE
102	#F7ECEA
103	#F5E8E6
104	#F3E4E2
105	#F1E1DE
106	#F0DDDA
107	#EDD7D5
108	#EAD1CE
109	#E7CBC7
110	#E4C5C1
111	#E1BFBA
112	#DEB8B4
113	#DBB2AD
114	#D7ACA7
115	#D5A7A2
116	#D3A49F
117	#D2A19B
118	#CF9D97
119	#CC9892
120	#C9938C
121	#E9E6F3
122	#EAE8F4
123	#EDEAF5
124	#EFEDF7
125	#F2F0F8
126	#F5F3F9
127	#F7F6FB
128	#FAF9FC
129	#FCFCFE
130	#FFFFFF
131	#FEFCFC
132	#FCF9F8
133	#FBF6F5
134	#F9F2F1
135	#F8EEED
136	#F6EAE9
137	#F3E5E3
138	#F0DEDC
139	#EDD8D5
140	#EAD2CE
141	#E7CBC8
142	#E4C5C1
143	#E1BFBB
144	#DEB9B4
145	#DBB3AE
146	#D8ADA8
147	#D6A9A4
148	#D4A59F
149	#D1A19B
150	#CE9B95
151	#DEDAED
152	#E0DCEE
153	#E2DEEF
154	#E4E1F1
155	#E7E4F2
156	#EAE7F3
157	#ECEAF5
