group	fill
1	#AAA1D1
2	#B1A8D4
3	#B7AFD8
4	#BEB6DC
5	#C4BDDF
6	#CBC4E3
7	#D1CCE6
8	#D8D3EA
9	#DFDAED
10	#E5E1F1
11	#ECE9F4
12	#F2F0F8
13	#F9F8FC
14	#FFFFFF
15	#FBF7F6
16	#F8EFEE
17	#F4E7E5
18	#F1DFDD
19	#EDD7D5
20	#E9D0CC
21	#E6C8C4
22	#E2C0BC
23	#DEB9B4
24	#DAB1AC
25	#D6A9A4
26	#D2A29C
27	#CE9A94
28	#C9938C
29	#C58C85
30	#C1847D
31	#A79DCF
32	#ADA4D3
33	#B4ABD6
34	#BAB2DA
35	#C1B9DD
36	#C7C0E1
37	#CEC8E4
38	#D4CFE8
39	#DBD6EB
40	#E1DDEF
41	#E8E5F3
42	#EFECF6
43	#F5F4FA
44	#FCFBFD
45	#FDFBFB
46	#FAF3F2
47	#F6EBEA
48	#F3E3E1
49	#EFDCD9
50	#ECD4D1
51	#E8CCC9
52	#E4C4C0
53	#E0BDB8
54	#DCB5B0
55	#D8AEA8
56	#D4A6A0
57	#D09F98
58	#CC9791
59	#C89089
60	#C38881
61	#A399CD
62	#AAA0D1
63	#B0A7D4
64	#B7AED8
65	#BDB5DB
66	#C4BCDF
67	#CAC4E2
68	#D1CBE6
69	#D7D2E9
70	#DED9ED
71	#E4E1F1
72	#EBE8F4
73	#F1F0F8
74	#F8F7FB
75	#FFFFFF
76	#FCF8F7
77	#F8F0EE
78	#F5E8E6
79	#F1E0DE
80	#EED8D5
81	#EAD0CD
82	#E6C9C5
83	#E2C1BD
84	#DEB9B5
85	#DAB2AD
86	#D6AAA5
87	#D2A39D
88	#CE9B95
89	#CA948D
90	#C68C86
91	#A096CB
92	#A69CCF
93	#ADA3D2
94	#B3AAD6
95	#BAB1D9
96	#C0B9DD
97	#C7C0E0
98	#CDC7E4
99	#D4CEE8
100	#DAD5EB
101	#E1DDEF
102	#E7E4F2
103	#EEEBF6
104	#F4F3F9
105	#FBFAFD
106	#FEFCFC
107	#FAF4F3
108	#F7ECEB
109	#F3E4E2
110	#F0DCDA
111	#ECD5D2
112	#E8CDC9
113	#E4C5C1
114	#E0BEB9
115	#DDB6B1
116	#D9AEA9
117	#D4A7A1
118	#D09F99
119	#CC9891
120	#C8908A
121	#9C92C9
122	#A399CD
123	#A9A0D0
124	#B0A7D4
125	#B6AED7
126	#BDB5DB
127	#C3BCDE
128	#CAC3E2
