group	fill
1	#9E94CA
2	#A49BCE
3	#AAA1D1
4	#B1A8D4
5	#B7AED8
6	#BDB5DB
7	#C3BBDE
8	#C9C2E2
9	#CFC9E5
10	#D5CFE8
11	#DBD6EB
12	#E1DDEF
13	#E7E4F2
14	#EDEBF5
15	#F3F2F9
16	#F9F9FC
17	#FFFEFE
18	#FCF7F6
19	#F8F0EE
20	#F5E8E7
21	#F2E1DF
22	#EEDAD7
23	#EBD3CF
24	#E7CBC8
25	#E4C4C0
26	#E0BDB9
27	#DDB6B1
28	#D9AFAA
29	#D5A8A2
30	#D1A19B
31	#9B91C9
32	#A197CC
33	#A79ECF
34	#ADA4D3
35	#B3ABD6
36	#BAB1D9
37	#C0B8DD
38	#C6BEE0
39	#CCC5E3
40	#D2CCE6
41	#D8D3EA
42	#DED9ED
43	#E4E0F0
44	#EAE7F4
45	#F0EEF7
46	#F6F5FA
47	#FCFCFE
48	#FDFBFB
49	#FAF3F3
50	#F7ECEB
51	#F3E5E3
52	#F0DEDB
53	#EDD6D3
54	#E9CFCC
55	#E6C8C4
56	#E2C1BC
57	#DEBAB5
58	#DBB3AD
59	#D7ACA6
60	#D3A59F
61	#988EC7
62	#9E94CA
63	#A49ACE
64	#AAA1D1
65	#B0A7D4
66	#B6AED7
67	#BCB4DB
68	#C3BBDE
69	#C9C2E1
70	#CFC8E5
71	#D5CFE8
72	#DBD6EB
73	#E1DDEF
74	#E7E4F2
75	#EDEAF5
76	#F3F1F9
77	#F9F8FC
78	#FFFFFF
79	#FCF7F7
80	#F8F0EF
81	#F5E9E7
82	#F2E1DF
83	#EEDAD7
84	#EBD3D0
85	#E8CCC8
86	#E4C4C0
87	#E0BDB9
88	#DDB6B1
89	#D9AFAA
90	#D5A8A3
91	#958AC5
92	#9B91C8
93	#A197CC
94	#A79DCF
95	#ADA4D2
96	#B3AAD6
97	#B9B1D9
98	#BFB8DC
99	#C5BEE0
100	#CBC5E3
101	#D2CCE6
102	#D8D2EA
103	#DED9ED
104	#E4E0F0
105	#EAE7F4
106	#F0EEF7
107	#F6F5FA
108	#FCFCFD
109	#FDFBFB
110	#FAF4F3
111	#F7ECEB
112	#F4E5E3
113	#F0DEDB
114	#EDD7D4
115	#E9CFCC
116	#E6C8C4
117	#E2C1BD
118	#DFBAB5
119	#DBB3AE
120	#D7ACA6
121	#9287C3
122	#988DC7
123	#9E94CA
124	#A49ACD
125	#AAA1D1
126	#B0A7D4
127	#B6AED7
128	#BCB4DB
129	#C2BBDE
130	#C8C1E1
131	#CEC8E5
132	#D4CFE8
133	#DAD6EB
134	#E1DCEE
135	#E7E3F2
136	#EDEAF5
137	#F3F1F8
138	#F9F8FC
139	#FFFFFF
140	#FCF8F7
141	#F9F0EF
142	#F5E9E7
143	#F2E2DF
144	#EFDAD8
145	#EBD3D0
146	#E8CCC8
147	#E4C5C1
148	#E1BEB9
149	#DDB7B2
150	#D9AFAA
151	#8E84C2
152	#948AC5
153	#9B90C8
154	#A197CC
155	#A79DCF
156	#ADA4D2
157	#B3AAD6
158	#B9B1D9
159	#BFB7DC
160	#C5BEE0
161	#CBC5E3
162	#D1CBE6
163	#D7D2E9
164	#DDD9ED
165	#E3E0F0
166	#EAE7F3
167	#F0EDF7
168	#F6F4FA
169	#FCFBFD
170	#FDFBFB
171	#FAF4F3
172	#F7EDEB
173	#F4E5E4
174	#F0DEDC
175	#EDD7D4
176	#E9D0CC
177	#E6C9C5
178	#E2C1BD
179	#DFBAB6
180	#DBB3AE
181	#8B81C0
182	#9187C3
183	#978DC7
184	#9E93CA
185	#A49ACD
186	#AAA0D1
187	#B0A7D4
188	#B6ADD7
189	#BCB4DB
190	#C2BADE
191	#C8C1E1
192	#CEC8E4
193	#D4CFE8
194	#DAD5EB
195	#E0DCEE
196	#E6E3F2
197	#ECEAF5
198	#F3F1F8
199	#F9F8FC
200	#FFFFFF
201	#FCF8F7
202	#F9F1EF
203	#F5E9E8
204	#F2E2E0
205	#EFDBD8
206	#EBD3D0
207	#E8CCC9
208	#E4C5C1
209	#E1BEB9
210	#DDB7B2
211	#887DBE
212	#8E84C2
213	#948AC5
214	#9A90C8
215	#A096CC
216	#A79DCF
217	#ADA3D2
218	#B3AAD5
219	#B9B0D9
220	#BFB7DC
221	#C5BEDF
222	#CBC4E3
223	#D1CBE6
224	#D7D2E9
225	#DDD9ED
226	#E3DFF0
