group	fill
1	#EBE8F4
2	#EFECF6
3	#F3F1F9
4	#F8F7FB
5	#FDFDFE
6	#FDFBFB
7	#FBF6F5
8	#F9F1F0
9	#F7ECEA
10	#F4E7E5
11	#F2E1DF
12	#EFDCD9
13	#ECD6D3
14	#E9D0CC
15	#E7CAC6
16	#E3C4BF
17	#E0BDB9
18	#DDB7B2
19	#DAB0AB
20	#D6AAA4
21	#D3A49F
22	#D2A29C
23	#D09F99
24	#CE9C95
25	#CC9791
26	#C9928C
27	#C78E88
28	#C48A83
29	#C1857E
30	#BD7E77
31	#E3DFF0
32	#E6E2F1
33	#EAE8F4
34	#EFEDF7
35	#F4F3F9
36	#F9F8FC
37	#FDFDFE
38	#FEFCFC
39	#FCF7F6
40	#F9F2F1
41	#F7ECEB
42	#F4E7E5
43	#F2E1DE
44	#EFDAD8
45	#ECD4D1
46	#E9CECB
47	#E6C8C4
48	#E2C1BD
49	#DFBBB6
50	#DCB4AF
51	#D8AEA8
52	#D6A9A3
53	#D4A6A0
54	#D2A39D
55	#D1A09A
56	#CF9C96
57	#CC9892
58	#C9938C
59	#C68D86
60	#C2857E
61	#DAD5EB
62	#DDD8ED
63	#E2DEEF
64	#E7E3F2
65	#EBE8F4
66	#F0EDF7
67	#F4F2F9
68	#F8F7FB
69	#FDFCFE
70	#FEFCFC
71	#FBF7F6
72	#F9F1F0
73	#F6EBEA
74	#F4E5E3
75	#F1DFDD
76	#EED9D6
77	#EBD2CF
78	#E8CCC8
79	#E4C5C1
80	#E1BFBA
81	#DEB8B3
82	#DAB2AD
83	#D8ADA8
84	#D6AAA4
85	#D5A7A1
86	#D3A59F
87	#D1A19B
88	#CE9B95
89	#CA948E
90	#C68C86
91	#D2CCE6
92	#D5CFE8
93	#D9D4EA
94	#DED9ED
95	#E2DEEF
96	#E7E3F2
97	#EBE8F4
98	#F0EEF7
99	#F4F3F9
100	#F9F8FC
101	#FDFDFE
102	#FEFCFB
103	#FBF6F6
104	#F9F0EF
105	#F6EAE8
106	#F3E4E2
107	#F0DDDB
108	#EDD6D4
109	#EAD0CC
110	#E6C9C5
111	#E3C3BF
112	#E0BCB8
113	#DCB6B1
114	#DAB1AC
115	#D9AFA9
116	#D7ACA6
117	#D5A8A3
118	#D2A39D
119	#CE9B95
120	#CA938D
121	#CAC3E2
122	#CDC6E4
123	#D1CBE6
124	#D5D0E8
125	#DAD5EB
126	#DEDAED
127	#E3DFF0
128	#E7E4F2
129	#ECE9F5
130	#F0EEF7
131	#F5F3F9
132	#F9F8FC
133	#FEFDFE
134	#FDFBFB
135	#FBF5F4
136	#F8EEED
137	#F5E8E6
