group	fill
1	#FFFEFE
2	#FDFBFA
3	#FBF6F6
4	#F9F1F0
5	#F7ECEB
6	#F5E8E6
7	#F3E3E1
8	#F1DFDD
9	#EFDBD8
10	#EDD7D4
11	#EBD2CF
12	#E8CDCA
13	#E6C9C5
14	#E4C4BF
15	#E1BFBA
16	#DEBAB5
17	#DCB5B0
18	#D9AFAA
19	#D6A9A3
20	#D2A39D
21	#CF9D97
22	#CE9A94
23	#CC9791
24	#CA958E
25	#C8908A
26	#C58C85
27	#C38881
28	#C0837C
29	#BE7F78
30	#BB7B74
31	#F6F5FA
32	#F9F8FC
33	#FCFCFE
34	#FEFDFD
35	#FCF8F8
36	#FAF4F3
37	#F8F0EF
38	#F6EBEA
39	#F5E7E6
40	#F3E3E1
41	#F1DFDC
42	#EEDAD7
43	#ECD5D2
44	#E9D0CC
45	#E7CBC7
46	#E4C6C2
47	#E2C0BC
48	#DFBBB6
49	#DCB4AF
50	#D8AEA9
51	#D5A8A2
52	#D2A29D
53	#D09F99
54	#CF9C96
55	#CD9993
56	#CB968F
57	#C8918B
58	#C68D86
59	#C38982
60	#C1847D
61	#ECEAF5
62	#EFECF6
63	#F3F1F8
64	#F7F5FA
65	#FAFAFC
66	#FEFEFE
67	#FEFCFC
68	#FCF8F7
69	#FAF3F2
70	#F8EFEE
71	#F6EAE9
72	#F4E6E4
73	#F2E1DF
74	#EFDCD9
75	#EDD7D4
76	#EAD2CE
77	#E8CCC9
78	#E5C7C3
79	#E2C0BC
80	#DFBAB5
81	#DBB3AE
82	#D8ADA8
83	#D5A7A2
84	#D3A49F
85	#D2A19C
86	#D09E98
87	#CE9B95
88	#CB9790
89	#C9928C
90	#C68D86
91	#E3DFF0
92	#E5E1F1
93	#E9E6F3
94	#EDEAF5
95	#F0EEF7
96	#F4F2F9
97	#F8F6FB
98	#FBFBFD
99	#FFFFFF
100	#FDFBFA
101	#FBF6F6
102	#F9F2F1
103	#F7EDEC
104	#F5E8E6
105	#F2E3E1
106	#F0DEDB
107	#EED8D6
108	#EBD2CF
109	#E8CCC8
110	#E4C5C1
111	#E1BFBB
112	#DEB9B4
113	#DBB2AD
114	#D8ADA7
115	#D6AAA4
116	#D4A7A1
117	#D3A49E
118	#D1A09A
119	#CE9B95
120	#CB958F
121	#D9D4EB
122	#DCD7EC
123	#DFDBEE
124	#E3DFF0
125	#E6E3F2
126	#EAE7F4
127	#EEEBF6
128	#F1EFF8
129	#F5F4FA
130	#F9F8FC
131	#FCFCFE
132	#FEFEFD
133	#FCF9F9
134	#FAF4F3
135	#F8EFEE
136	#F6EAE8
137	#F3E5E3
138	#F0DEDC
139	#EDD8D5
140	#EAD1CE
141	#E7CBC7
142	#E4C4C0
143	#E1BEB9
144	#DDB8B3
145	#DAB2AD
146	#D9AFA9
147	#D7ACA6
148	#D5A8A2
149	#D3A49E
150	#CE9B95
151	#D0CAE6
152	#D3CDE7
153	#D5D0E8
154	#D9D4EA
155	#DDD8EC
156	#E0DCEE
157	#E4E0F0
158	#E8E4F2
159	#EBE9F4
160	#EFEDF6
161	#F3F1F8
162	#F6F5FA
163	#FAF9FC
164	#FEFEFE
165	#FDFBFB
166	#FBF6F5
167	#F9F1F0
168	#F6EAE9
169	#F3E4E2
170	#F0DDDB
171	#EDD7D4
172	#EAD0CD
173	#E7CAC6
174	#E3C3BF
175	#E0BDB8
176	#DDB7B2
177	#DBB3AE
178	#D9AFAA
179	#D6A9A3
180	#D1A19B
181	#C7C0E1
182	#C9C2E2
183	#CCC5E3
184	#CFC9E5
185	#D3CDE7
186	#D7D1E9
187	#DAD5EB
188	#DED9ED
189	#E2DEEF
190	#E5E2F1
191	#E9E6F3
192	#EDEAF5
193	#F0EEF7
194	#F4F2F9
195	#F8F7FB
196	#FCFCFE
197	#FEFDFD
198	#FBF6F6
199	#F8F0EE
200	#F5E9E7
201	#F2E3E0
202	#EFDCD9
203	#ECD5D2
204	#E9CFCC
205	#E6C9C5
206	#E3C2BE
207	#DFBCB7
208	#DCB5B0
209	#D8ADA8
210	#D4A6A0
211	#BEB6DB
212	#C0B8DD
213	#C2BADE
214	#C6BEE0
215	#C9C2E2
216	#CDC6E4
217	#D1CBE6
218	#D4CFE8
219	#D8D3EA
220	#DCD7EC
221	#DFDBEE
222	#E3DFF0
223	#E7E3F2
224	#EAE7F4
225	#EEECF6
226	#F2F0F8
227	#F7F6FB
228	#FCFCFD
229	#FEFCFB
230	#FBF5F4
231	#F8EFED
232	#F5E8E6
233	#F2E1DF
234	#EFDBD8
235	#ECD4D1
236	#E8CDCA
237	#E4C4C0
238	#DFBAB6
239	#DAB2AD
240	#D6AAA4
241	#B4ABD6
242	#B6AED7
243	#B8B0D9
244	#BCB4DA
245	#C0B8DC
246	#C3BCDE
247	#C7C0E0
248	#CBC4E2
249	#CEC8E4
250	#D2CCE6
251	#D6D0E8
252	#D9D4EA
253	#DDD8EC
254	#E1DCEE
255	#E4E1F0
256	#E8E5F3
257	#EDEAF5
258	#F2F0F8
259	#F8F7FB
260	#FDFDFE
261	#FDFBFA
262	#FAF4F3
263	#F7EDEC
264	#F4E7E5
265	#F1E0DE
266	#EDD7D5
267	#E8CDC9
268	#E2C1BD
269	#DCB5B0
270	#D6A9A4
271	#ABA1D1
272	#ADA3D2
273	#AFA6D3
274	#B2A9D5
275	#B6ADD7
276	#BAB1D9
277	#BDB5DB
278	#C1B9DD
279	#C5BDDF
280	#C8C1E1
281	#CCC5E3
282	#D0C9E5
283	#D3CDE7
284	#D7D1E9
285	#DBD6EB
286	#DEDAED
287	#E3DFF0
288	#E8E5F3
289	#EEEBF6
290	#F3F1F9
291	#F9F8FC
292	#FEFEFF
293	#FDF9F9
294	#FAF3F2
295	#F6EBE9
296	#F1E0DE
297	#ECD5D1
298	#E5C6C2
299	#DDB7B2
300	#D6AAA4
301	#A197CC
302	#A399CD
303	#A59CCE
304	#A89FD0
305	#ACA3D2
306	#B0A7D4
307	#B3ABD6
308	#B7AFD8
309	#BBB3DA
310	#BEB7DC
311	#C2BBDE
312	#C6BFE0
313	#C9C3E2
314	#CDC7E4
315	#D1CBE6
316	#D4CFE8
317	#D9D4EA
318	#DEDAED
319	#E4E0F0
320	#E9E6F3
321	#EFECF6
322	#F4F2F9
323	#FAF9FC
324	#FFFEFE
325	#FAF4F3
326	#F4E6E5
327	#EDD7D5
328	#E6C9C5
329	#DEBAB5
330	#D7ABA5
331	#988DC7
332	#9A8FC8
333	#9C92C9
334	#9F95CB
335	#A298CD
336	#A69CCF
337	#AAA0D1
338	#ADA4D3
339	#B1A8D5
340	#B5ACD7
341	#B8B0D9
342	#BCB4DB
343	#C0B8DD
344	#C3BCDF
345	#C7C0E1
346	#CBC4E3
347	#CFC9E5
348	#D4CFE8
349	#DAD5EB
350	#DFDBEE
351	#E5E1F1
352	#EAE7F4
353	#F0EEF7
354	#F8F7FB
355	#FCF8F7
356	#F5E8E7
357	#EED9D6
358	#E6C9C5
359	#DEBAB5
360	#D6AAA5
361	#8E84C2
362	#9086C3
363	#9288C4
364	#958AC5
365	#998EC7
366	#9C92C9
367	#A096CB
368	#A49ACD
369	#A79ECF
370	#ABA2D1
371	#AFA6D3
372	#B2A9D5
373	#B6ADD7
374	#BAB1D9
375	#BDB5DB
376	#C1B9DD
377	#C6BFE0
378	#CBC4E3
379	#D0CAE5
380	#D5D0E8
381	#DBD7EC
382	#E2DEEF
383	#ECE9F5
384	#F9F8FC
385	#FCF7F6
386	#F5E7E5
387	#EDD8D5
388	#E6C8C4
389	#DEB9B4
390	#D6A9A4
391	#847ABC
392	#877CBE
393	#897EBF
394	#8B80C0
395	#8F84C2
