group	fill
1	#F1E0DE
2	#F0DEDB
3	#EFDBD8
4	#EDD8D5
5	#ECD4D1
6	#EAD1CE
7	#E9CFCB
8	#E8CCC8
9	#E6C9C6
10	#E5C7C3
11	#E4C4C0
12	#E2C1BC
13	#E0BDB9
14	#DFBAB5
15	#DDB7B2
16	#DBB3AE
17	#D9AFAA
18	#D6A9A3
19	#D2A39D
20	#CF9D97
21	#CD9A93
22	#CB9690
23	#CA938D
24	#C8908A
25	#C68D86
26	#C38982
27	#C1857E
28	#BF817A
29	#BC7B74
30	#B8766F
31	#F7EDEC
32	#F6EBEA
33	#F5E8E6
34	#F4E5E3
35	#F2E2E0
36	#F1DFDD
37	#F0DCDA
38	#EEDAD7
39	#EDD7D4
40	#ECD4D1
41	#EAD2CE
42	#E9CECB
43	#E7CBC7
44	#E5C7C4
45	#E4C4C0
46	#E2C1BC
47	#E0BCB8
48	#DDB6B1
49	#D9B0AB
50	#D6AAA4
51	#D3A49E
52	#D09F99
53	#CF9C96
54	#CD9993
55	#CB9690
56	#C9928C
57	#C78E88
58	#C48983
59	#C1847D
60	#BE7F78
61	#FDFAFA
62	#FCF9F8
63	#FBF6F5
64	#FAF2F2
65	#F8F0EE
66	#F7EDEC
67	#F6EAE9
68	#F5E7E6
69	#F3E5E3
70	#F2E2E0
71	#F1DFDD
72	#EFDCDA
73	#EED9D6
74	#ECD5D2
75	#EAD2CE
76	#E9CECB
77	#E6C9C5
78	#E3C3BF
79	#E0BDB8
80	#DDB7B2
81	#DAB1AB
82	#D7ABA5
83	#D3A59F
84	#D2A29C
85	#D09F99
86	#CE9C96
87	#CC9791
88	#C9928C
89	#C68D87
90	#C38881
91	#F8F7FB
92	#F9F8FC
93	#FCFBFD
94	#FEFEFF
95	#FEFDFD
96	#FDFBFA
97	#FCF8F7
98	#FBF5F4
99	#F9F2F1
100	#F8EFEE
101	#F7ECEB
102	#F6E9E8
103	#F4E6E4
104	#F3E3E1
105	#F1DFDD
106	#EFDCD9
107	#EDD7D4
108	#EAD0CD
109	#E7CAC6
110	#E4C4C0
111	#E1BEB9
112	#DDB8B3
113	#DAB1AC
114	#D7ABA6
115	#D5A8A2
116	#D3A49E
117	#D1A09A
118	#CE9B95
119	#CB9690
120	#C8918A
121	#EDEAF5
122	#EEECF6
123	#F1EEF7
124	#F3F1F8
125	#F5F4FA
126	#F7F6FB
127	#FAF9FC
128	#FCFCFD
129	#FFFFFF
130	#FEFDFC
131	#FDFAF9
132	#FCF7F6
133	#FAF4F3
134	#F9F1F0
135	#F7EDEC
136	#F6EAE8
137	#F3E4E2
138	#F0DEDB
139	#EDD7D5
140	#EAD1CE
141	#E7CBC7
142	#E4C5C1
143	#E1BFBA
144	#DEB9B4
145	#DAB2AD
146	#D7ACA6
147	#D5A8A2
148	#D3A39D
149	#D09F99
150	#CD9A93
151	#E2DEEF
152	#E4E0F0
153	#E5E2F1
154	#E8E4F2
155	#EAE7F4
156	#ECEAF5
157	#EFECF6
158	#F1EFF7
159	#F3F2F9
160	#F6F4FA
161	#F8F7FB
162	#FAFAFD
163	#FDFDFE
164	#FFFFFF
165	#FDFBFB
166	#FCF7F7
167	#F9F1F0
168	#F6EBEA
169	#F3E5E3
170	#F1DEDC
171	#EED8D5
172	#EBD2CF
173	#E8CCC8
174	#E5C6C2
175	#E1BEBA
176	#DDB7B2
177	#DAB0AB
178	#D7ABA6
179	#D5A7A1
180	#D1A19B
181	#D7D2EA
182	#D9D3EA
183	#DAD5EB
184	#DDD8EC
185	#DFDAEE
186	#E1DDEF
187	#E4E0F0
188	#E6E2F1
189	#E8E5F3
190	#EBE8F4
191	#EDEAF5
192	#EFEDF7
193	#F2F0F8
194	#F4F2F9
195	#F7F5FB
196	#FAF9FC
197	#FFFFFF
198	#FCF9F8
199	#FAF2F1
200	#F7ECEB
201	#F4E6E4
202	#F1DFDD
203	#EED9D6
204	#EBD2CF
205	#E7CAC7
206	#E3C3BF
207	#E0BCB7
208	#DCB5B0
209	#D8ADA8
210	#D4A5A0
211	#CCC6E4
212	#CEC7E4
213	#CFC9E5
214	#D1CBE6
215	#D4CEE8
216	#D6D1E9
217	#D8D3EA
218	#DBD6EB
219	#DDD9ED
220	#E0DBEE
221	#E2DEEF
222	#E4E0F0
223	#E7E3F2
224	#E9E6F3
225	#EBE8F4
226	#EEECF6
227	#F4F2F9
228	#F9F8FC
229	#FEFEFF
230	#FDFAF9
231	#FAF3F2
232	#F7EDEC
233	#F4E6E4
234	#F0DEDC
235	#EDD7D4
236	#E9CFCC
237	#E6C8C4
238	#E1BFBB
239	#DCB4AF
240	#D7ABA6
241	#C2BADE
242	#C3BBDE
243	#C4BDDF
244	#C6BFE0
245	#C9C2E1
246	#CBC4E3
247	#CDC7E4
248	#D0CAE5
249	#D2CCE7
250	#D4CFE8
251	#D7D1E9
252	#D9D4EA
253	#DBD7EC
254	#DED9ED
255	#E0DCEE
256	#E3DFF0
257	#E8E5F3
258	#EEEBF6
259	#F3F1F9
260	#F8F7FB
261	#FDFDFE
262	#FDFAFA
263	#FAF2F2
264	#F6EBE9
265	#F3E3E1
266	#EFDCD9
267	#EBD3D0
268	#E6C8C5
269	#E0BCB7
270	#D8ADA8
271	#B7AED8
272	#B8AFD8
273	#B9B1D9
274	#BBB3DA
275	#BEB6DB
276	#C0B8DD
277	#C2BBDE
278	#C5BDDF
279	#C7C0E1
280	#C9C2E2
281	#CCC5E3
282	#CEC8E4
283	#D0CAE6
284	#D3CDE7
285	#D5CFE8
286	#D8D3EA
287	#DDD9ED
288	#E3DFF0
289	#E8E4F2
290	#EDEAF5
291	#F2F0F8
292	#F9F8FC
293	#FFFFFF
294	#FCF8F7
295	#F8F0EF
296	#F5E8E6
297	#F0DDDA
298	#E9CECB
299	#E1BFBB
300	#DAB0AB
301	#AEA5D3
302	#AEA5D3
303	#AFA6D3
304	#B0A7D4
305	#B2AAD5
306	#B5ACD7
307	#B7AFD8
308	#BAB1D9
309	#BCB4DA
310	#BEB6DC
311	#C1B9DD
312	#C3BBDE
313	#C5BEE0
314	#C8C1E1
315	#CAC3E2
316	#CDC7E4
317	#D2CCE7
318	#D7D2E9
319	#DDD8EC
320	#E2DEEF
321	#E8E5F2
322	#EEECF6
323	#F4F3F9
324	#FBFAFD
325	#FEFCFC
326	#F8EFEE
327	#F1E0DE
328	#EAD1CE
329	#E3C2BD
330	#DBB3AE
331	#A59BCE
332	#A59BCE
333	#A69CCE
334	#A79DCF
335	#A99FD0
336	#AAA1D1
337	#ACA3D2
338	#AEA5D3
339	#B1A8D4
340	#B3AAD6
341	#B5ADD7
342	#B8AFD8
343	#BAB2DA
344	#BCB4DB
345	#BFB7DC
346	#C3BBDE
347	#C7C0E1
348	#CCC6E3
349	#D1CBE6
350	#D7D2E9
351	#DDD9ED
352	#E4E0F0
353	#EAE7F4
354	#F0EEF7
355	#FDFDFE
356	#F9F2F1
357	#F2E3E0
358	#EBD3D0
359	#E4C4C0
360	#DCB5B0
361	#9B91C9
362	#9C92C9
363	#9D93C9
364	#9E94CA
365	#9F95CB
366	#A197CC
367	#A399CD
368	#A59BCE
369	#A69DCF
370	#A89ED0
371	#AAA1D1
372	#ADA3D2
373	#AFA6D3
374	#B1A8D5
375	#B4ABD6
376	#B8AFD8
377	#BDB4DB
378	#C1B9DD
379	#C6BFE0
380	#CDC6E4
381	#D3CDE7
382	#D9D4EB
383	#E2DEEF
384	#EEECF6
385	#FBFBFD
386	#FAF3F2
387	#F3E3E1
388	#EBD3D0
389	#E3C3BF
390	#DBB4AF
391	#9288C4
392	#9388C4
393	#9489C4
394	#948AC5
395	#968CC6
396	#988DC7
397	#998FC8
398	#9B91C9
399	#9D93CA
400	#9F95CB
401	#A096CB
402	#A298CC
403	#A49ACD
404	#A69DCF
405	#A99FD0
406	#ADA4D2
407	#B2A9D5
408	#B6AED7
409	#BCB4DB
410	#C3BCDF
411	#CBC4E3
412	#D5D0E8
413	#E2DEEF
414	#EFEDF6
415	#FDFCFE
416	#F9F2F1
417	#F2E2DF
418	#EAD2CE
419	#E3C2BD
420	#DAB2AD
421	#897EBF
422	#8A7FBF
423	#8A80BF
424	#8B80C0
425	#8D82C1
426	#8E84C2
427	#9085C3
428	#9287C4
429	#9389C4
430	#958BC5
431	#978DC6
432	#998EC7
433	#9A90C8
434	#9D93C9
435	#9F95CB
436	#A49ACD
437	#A9A0D0
438	#B0A7D4
439	#B6AED8
440	#BFB8DC
441	#CAC3E2
442	#D6D0E9
443	#E3DFF0
444	#F0EEF7
445	#FEFEFE
446	#F9F0EF
447	#F1E0DE
448	#EAD0CD
449	#E2C0BC
450	#DAB1AB
451	#7F75BA
452	#8076BA
453	#8176BA
454	#8277BB
455	#8378BC
456	#857ABD
457	#867CBD
458	#897EBF
459	#8B80C0
460	#8D83C1
461	#9085C2
462	#9288C4
463	#948AC5
464	#978CC6
465	#9A8FC8
466	#9F94CA
467	#A49ACE
468	#ABA2D1
469	#B4ACD6
470	#BEB6DC
471	#CAC3E2
472	#D7D2E9
473	#E4E1F1
474	#F2F0F8
475	#FFFFFF
476	#F8EFED
477	#F0DEDC
478	#E9CECB
479	#E1BFBA
480	#D9AFAA
481	#766CB5
482	#776DB5
483	#786EB6
484	#796FB7
485	#7B71B8
486	#7E73B9
487	#8076BA
488	#8278BB
489	#857ABD
490	#877DBE
491	#8A7FBF
492	#8C81C0
493	#8F84C2
494	#9187C3
495	#958AC5
496	#9A90C8
497	#A399CD
498	#ACA2D2
499	#B5ACD7
500	#BFB7DC
501	#CBC4E3
502	#D8D3EA
503	#E6E2F1
504	#F3F1F9
505	#FEFDFD
506	#F7EDEC
507	#F0DDDA
508	#E8CDC9
509	#E0BDB9
510	#D8AEA8
511	#6F66B1
512	#7167B2
513	#7268B3
514	#7369B3
515	#756BB4
516	#786DB6
517	#7A70B7
518	#7C72B8
519	#7F74B9
520	#8177BB
521	#8479BC
522	#877CBE
523	#897FBF
524	#8C82C1
525	#9186C3
526	#9A90C8
527	#A39ACD
528	#ADA3D2
529	#B6AED8
530	#C2BBDE
531	#CEC8E5
532	#DBD6EB
533	#E8E4F2
534	#F4F3F9
535	#FEFCFB
536	#F6EBEA
537	#EFDBD9
538	#E7CBC8
539	#DFBCB7
540	#D7ACA7
541	#6960AE
542	#6B61AF
543	#6C62AF
544	#6D64B0
545	#6F65B1
546	#7167B2
547	#7469B3
548	#766CB5
549	#796FB6
550	#7C72B8
551	#7F74B9
552	#8277BB
553	#847ABC
554	#8A7FBF
555	#9287C4
556	#9B91C9
557	#A49ACE
558	#AEA5D3
559	#BAB1D9
560	#C6BFE0
561	#D2CCE7
562	#DEDAED
563	#EBE8F4
564	#F7F6FB
565	#FCF9F8
566	#F5E9E7
567	#EEDAD7
568	#E7CAC6
569	#DFBAB5
570	#D7ABA5
571	#635AAB
572	#645CAC
573	#665DAC
574	#675EAD
575	#695FAE
576	#6B62AF
577	#6E64B1
578	#7167B2
579	#746AB4
580	#776CB5
581	#7A6FB7
582	#7D73B9
583	#8379BC
584	#8A7FBF
585	#9388C4
586	#9C92C9
587	#A59CCE
588	#B1A8D4
589	#BDB5DB
590	#C9C2E2
591	#D5D0E8
592	#E2DDEF
593	#EEEBF6
594	#FBFAFD
595	#FBF5F4
596	#F4E5E4
597	#EDD6D3
598	#E5C7C3
599	#DEB8B3
600	#D6A9A3
601	#5D55A8
602	#5E56A8
603	#6057A9
604	#6159AA
605	#635BAB
606	#665DAC
607	#695FAE
608	#6C62AF
609	#6F65B1
610	#7167B2
611	#776DB5
612	#7D73B8
613	#8479BC
614	#8B80C0
615	#9389C4
616	#9D93CA
617	#A89FD0
618	#B4ACD6
619	#C1B9DD
620	#CDC6E4
621	#D9D4EA
622	#E5E1F1
623	#F1EFF8
624	#FEFDFE
625	#F9F1F0
626	#F2E2E0
627	#EBD2CF
628	#E3C3BF
629	#DCB4AF
630	#D4A6A0
631	#5750A5
632	#5851A6
633	#5A53A7
634	#5C54A7
635	#5E56A8
636	#6058AA
637	#635BAB
638	#665DAD
639	#6B61AF
640	#7167B2
641	#776DB5
642	#7D73B8
643	#847ABC
644	#8B81C0
645	#948AC5
646	#9F95CB
647	#ACA2D2
648	#B8AFD8
649	#C4BDDF
650	#D0CAE6
651	#DCD8EC
652	#E8E5F3
653	#F5F3F9
654	#FEFDFC
655	#F7EDEC
656	#F0DEDC
657	#E9CFCB
658	#E2C0BB
659	#DAB1AC
660	#D2A29C
661	#514BA2
662	#534DA3
663	#554EA4
664	#5750A5
665	#5851A6
666	#5B53A7
667	#5E56A8
668	#645BAB
669	#6A61AF
670	#7067B2
671	#776CB5
672	#7E73B9
673	#857ABC
674	#8C81C0
675	#978CC6
676	#A399CD
677	#AFA6D3
678	#BBB3DA
679	#C7C0E1
680	#D4CEE7
681	#E0DBEE
682	#ECE9F5
683	#F8F7FB
684	#FCF8F8
685	#F6EAE8
686	#EFDAD8
687	#E7CBC8
688	#E0BCB8
689	#D8ADA8
690	#D09F99
691	#4B47A0
692	#4D48A0
693	#4F4AA1
694	#514BA2
695	#534DA3
696	#5750A5
697	#5D55A8
698	#645BAB
699	#6A61AF
700	#7066B2
701	#776DB5
702	#7E74B9
703	#857BBD
704	#8E84C2
705	#9A90C8
706	#A69DCF
707	#B3AAD5
708	#BFB7DC
709	#CBC4E3
710	#D7D2E9
711	#E3DFF0
712	#EFEDF7
713	#FCFBFD
714	#FAF4F3
715	#F4E6E4
716	#EDD7D4
717	#E6C8C4
718	#DEB9B4
719	#D6AAA4
720	#CE9B95
721	#46429D
722	#48449E
723	#4A459F
724	#4C47A0
725	#514BA2
726	#5750A5
727	#5D55A8
728	#645BAB
729	#6A60AE
730	#7067B2
731	#786DB6
732	#7F74B9
733	#877DBE
734	#9187C3
735	#9E93CA
736	#AAA0D1
737	#B6ADD7
738	#C2BBDE
739	#CEC8E5
740	#DAD6EB
741	#E7E3F2
742	#F3F1F8
743	#FFFFFF
744	#F9F0EF
745	#F2E1DF
746	#EBD3D0
747	#E4C4C0
748	#DCB5B0
749	#D4A6A0
750	#CC9891
751	#403E9A
752	#423F9B
753	#46439D
754	#4C47A0
755	#514BA2
